{@TESTJET_QUALITY|180721093422|CISCO-18|10}
{@RUN 1|180721093438}
D: rctl_conn P: C2 41.1 p 14.0 109.0
D: rctl_conn P: A5 38.6 p 17.0 108.0
D: rctl_conn P: C6 34.2 p 15.0 109.0
D: rctl_conn P: A7 33.0 p 15.0 107.0
D: rctl_conn P: B6 37.8 p 12.0 107.0
D: rctl_conn P: B5 35.0 p 17.0 109.0
D: rctl_conn P: F8 32.4 p 17.0 108.0
D: rctl_conn P: D7 32.6 p 15.0 108.0
D: rctl_conn P: D5 31.4 p 18.0 110.0
D: rctl_conn P: B8 34.0 p 17.0 110.0
D: rctl_conn P: D1 35.9 p 14.0 112.0
D: rctl_conn P: E8 37.9 p 16.0 110.0
D: rctl_conn P: C8 38.1 p 18.0 113.0
D: rctl_conn P: B2 35.2 p 18.0 117.0
D: rctl_conn P: E7 39.0 p 14.0 125.0
D: rctl_conn P: A1 42.0 p 21.0 132.0
D: rctl_conn P: H1 51.8 p 25.0 153.0
D: rctl_conn P: C4 49.0 p 24.0 164.0
D: rctl_conn P: B3 35.2 p 35.0 250.0
D: rctl_conn P: A3 126.3 p 62.0 380.0
D: rctl_conn P: B4 387.4 p 189.0 1169.0
====================
D: u6_cp P: 247 58.6 p 2.0 188.0
D: u6_cp P: 282 68.2 p 2.0 190.0
D: u6_cp P: 214 61.1 p 2.0 189.0
D: u6_cp P: 146 24.7 p 2.0 279.0
D: u6_cp P: 205 69.3 p 2.0 288.0
D: u6_cp P: 277 57.3 p 2.0 271.0
D: u6_cp P: 111 58.7 p 2.0 624.0
D: u6_cp P: 271 52.2 p 2.0 459.0
D: u6_cp P: 168 56.7 p 2.0 856.0
D: u6_cp P: 197 61.1 p 2.0 770.0
D: u6_cp P: 234 68.0 p 2.0 959.0
D: u6_cp P: 207 67.3 p 2.0 439.0
D: u6_cp P: 228 49.6 p 2.0 808.0
D: u6_cp P: 185 54.8 p 2.0 276.0
D: u6_cp P: 256 55.9 p 2.0 305.0
D: u6_cp P: 240 58.9 p 2.0 411.0
D: u6_cp P: 5 63.1 p 2.0 607.0
D: u6_cp P: 166 69.1 p 2.0 336.0
D: u6_cp P: 8 50.3 p 2.0 581.0
D: u6_cp P: 155 53.0 p 2.0 765.0
D: u6_cp P: 10 54.9 p 2.0 880.0
D: u6_cp P: 152 57.9 p 2.0 616.0
D: u6_cp P: 201 63.2 p 2.0 580.0
D: u6_cp P: 285 44.3 p 2.0 193.0
D: u6_cp P: 196 64.9 p 2.0 881.0
D: u6_cp P: 192 64.2 p 2.0 193.0
D: u6_cp P: 253 65.0 p 2.0 193.0
D: u6_cp P: 190 56.6 p 3.0 193.0
D: u6_cp P: 95 77.3 p 3.0 193.0
D: u6_cp P: 188 50.6 p 2.0 193.0
D: u6_cp P: 237 66.4 p 2.0 196.0
D: u6_cp P: 203 58.1 p 13.0 195.0
D: u6_cp P: 21 61.7 p 4.0 194.0
D: u6_cp P: 3 37.1 p 2.0 740.0
D: u6_cp P: 141 58.9 p 10.0 194.0
D: u6_cp P: 225 60.2 p 13.0 197.0
D: u6_cp P: 93 62.8 p 10.0 197.0
D: u6_cp P: 135 56.4 p 17.0 199.0
D: u6_cp P: 99 66.3 p 30.0 200.0
D: u6_cp P: 71 58.0 p 23.0 198.0
D: u6_cp P: 19 60.3 p 20.0 201.0
D: u6_cp P: 117 63.3 p 28.0 198.0
D: u6_cp P: 194 70.8 p 2.0 194.0
D: u6_cp P: 216 55.3 p 21.0 200.0
D: u6_cp P: 186 55.1 p 27.0 196.0
D: u6_cp P: 69 51.2 p 24.0 198.0
D: u6_cp P: 133 58.3 p 22.0 203.0
D: u6_cp P: 163 61.8 p 13.0 198.0
D: u6_cp P: 97 58.1 p 12.0 198.0
D: u6_cp P: 16 66.1 p 21.0 204.0
D: u6_cp P: 87 67.6 p 9.0 196.0
D: u6_cp P: 121 58.9 p 17.0 198.0
D: u6_cp P: 14 70.7 p 26.0 203.0
D: u6_cp P: 213 53.7 p 21.0 196.0
D: u6_cp P: 25 73.2 p 28.0 198.0
D: u6_cp P: 66 62.9 p 23.0 203.0
D: u6_cp P: 137 69.4 p 26.0 200.0
D: u6_cp P: 218 67.4 p 27.0 204.0
D: u6_cp P: 27 66.7 p 28.0 206.0
D: u6_cp P: 172 63.1 p 27.0 198.0
D: u6_cp P: 115 69.6 p 2.0 197.0
D: u6_cp P: 113 63.9 p 22.0 205.0
D: u6_cp P: 89 64.4 p 26.0 204.0
D: u6_cp P: 174 64.1 p 27.0 203.0
D: u6_cp P: 45 57.2 p 32.0 207.0
D: u6_cp P: 63 61.4 p 23.0 200.0
D: u6_cp P: 181 64.3 p 29.0 204.0
D: u6_cp P: 124 66.9 p 20.0 214.0
D: u6_cp P: 60 74.0 p 13.0 209.0
D: u6_cp P: 175 65.8 p 33.0 209.0
D: u6_cp P: 12 62.2 p 27.0 206.0
D: u6_cp P: 130 77.9 p 18.0 217.0
D: u6_cp P: 18 70.9 p 29.0 212.0
D: u6_cp P: 224 54.7 p 23.0 206.0
D: u6_cp P: 119 72.9 p 33.0 209.0
D: u6_cp P: 23 62.5 p 33.0 209.0
D: u6_cp P: 100 65.9 p 27.0 209.0
D: u6_cp P: 68 54.2 p 33.0 209.0
D: u6_cp P: 62 72.5 p 22.0 213.0
D: u6_cp P: 58 51.2 p 25.0 208.0
D: u6_cp P: 126 65.6 p 34.0 211.0
D: u6_cp P: 128 67.9 p 34.0 216.0
D: u6_cp P: 179 67.6 p 18.0 208.0
D: u6_cp P: 122 58.2 p 34.0 222.0
D: u6_cp P: 54 67.5 p 28.0 213.0
D: u6_cp P: 227 66.1 p 32.0 215.0
D: u6_cp P: 43 73.1 p 27.0 212.0
D: u6_cp P: 41 70.8 p 20.0 210.0
D: u6_cp P: 75 69.7 p 28.0 219.0
D: u6_cp P: 49 69.9 p 32.0 218.0
D: u6_cp P: 219 74.1 p 26.0 212.0
D: u6_cp P: 104 69.5 p 35.0 213.0
D: u6_cp P: 29 67.7 p 20.0 221.0
D: u6_cp P: 56 73.5 p 26.0 218.0
D: u6_cp P: 183 72.7 p 33.0 218.0
D: u6_cp P: 38 68.8 p 30.0 230.0
D: u6_cp P: 84 68.0 p 35.0 220.0
D: u6_cp P: 267 60.3 p 2.0 567.0
D: u6_cp P: 177 67.1 p 35.0 226.0
D: u6_cp P: 110 78.5 p 35.0 224.0
D: u6_cp P: 40 83.5 p 37.0 227.0
D: u6_cp P: 108 73.2 p 35.0 227.0
D: u6_cp P: 102 69.1 p 29.0 237.0
D: u6_cp P: 74 70.8 p 30.0 236.0
D: u6_cp P: 72 74.3 p 38.0 232.0
D: u6_cp P: 132 72.9 p 35.0 229.0
D: u6_cp P: 79 69.4 p 31.0 239.0
D: u6_cp P: 30 80.3 p 32.0 232.0
D: u6_cp P: 52 79.4 p 38.0 237.0
D: u6_cp P: 106 73.3 p 23.0 242.0
D: u6_cp P: 82 89.0 p 39.0 245.0
D: u6_cp P: 34 72.1 p 25.0 242.0
D: u6_cp P: 36 91.9 p 39.0 249.0
D: u6_cp P: 86 74.5 p 39.0 240.0
D: u6_cp P: 235 52.6 p 2.0 722.0
D: u6_cp P: 32 91.2 p 42.0 267.0
D: u6_cp P: 245 65.6 p 2.0 628.0
D: u6_cp P: 159 65.8 p 2.0 881.0
D: u6_cp P: 262 59.9 p 2.0 893.0
D: u6_cp P: 255 47.5 p 2.0 985.0
D: u6_cp P: 164 60.8 p 2.0 734.0
D: u6_cp P: 251 59.7 p 2.0 1036.0
D: u6_cp P: 210 43.1 p 2.0 941.0
D: u6_cp P: 249 71.5 p 2.0 722.0
D: u6_cp P: 208 65.6 p 2.0 838.0
D: u6_cp P: 150 46.7 p 2.0 913.0
D: u6_cp P: 78 122.8 p 61.0 377.0
D: u6_cp P: 65 50.9 p 2.0 754.0
D: u6_cp P: 230 47.8 p 2.0 499.0
D: u6_cp P: 278 51.1 p 2.0 929.0
D: u6_cp P: 242 49.1 p 2.0 945.0
D: u6_cp P: 273 46.2 p 2.0 525.0
D: u6_cp P: 211 58.7 p 2.0 613.0
D: u6_cp P: 258 47.2 p 2.0 1018.0
D: u6_cp P: 157 54.6 p 2.0 984.0
D: u6_cp P: 7 64.4 p 2.0 995.0
D: u6_cp P: 244 51.1 p 2.0 1262.0
D: u6_cp P: 91 71.3 p 2.0 828.0
D: u6_cp P: 51 55.3 p 2.0 660.0
D: u6_cp P: 47 59.7 p 2.0 821.0
D: u6_cp P: 269 57.7 p 2.0 881.0
D: u6_cp P: 153 70.6 p 2.0 694.0
D: u6_cp P: 148 54.2 p 2.0 762.0
D: u6_cp P: 266 43.5 p 2.0 1113.0
D: u6_cp P: 280 49.7 p 2.0 1099.0
D: u6_cp P: 275 68.0 p 2.0 1112.0
D: u6_cp P: 81 60.7 p 2.0 908.0
D: u6_cp P: 232 60.3 p 2.0 774.0
D: u6_cp P: 264 45.1 p 2.0 1058.0
D: u6_cp P: 170 55.8 p 2.0 1086.0
D: u6_cp P: 260 54.1 p 2.0 955.0
D: u6_cp P: 161 71.1 p 2.0 1023.0
D: u6_cp P: 199 68.1 p 2.0 1103.0
====================
D: u8_cp P: 1 10.8 p 2.0 36.0
D: u8_cp P: 146 34.8 p 2.0 85.0
D: u8_cp P: 115 56.7 p 4.0 139.0
D: u8_cp P: 244 40.1 p 9.0 143.0
D: u8_cp P: 185 59.5 p 2.0 134.0
D: u8_cp P: 3 47.1 p 21.0 153.0
D: u8_cp P: 249 45.8 p 10.0 147.0
D: u8_cp P: 95 41.5 p 2.0 152.0
D: u8_cp P: 255 46.8 p 8.0 152.0
D: u8_cp P: 264 46.1 p 20.0 149.0
D: u8_cp P: 240 39.8 p 3.0 150.0
D: u8_cp P: 91 43.6 p 16.0 159.0
D: u8_cp P: 97 50.0 p 7.0 153.0
D: u8_cp P: 262 35.9 p 15.0 152.0
D: u8_cp P: 234 54.2 p 16.0 153.0
D: u8_cp P: 119 46.6 p 15.0 158.0
D: u8_cp P: 253 52.5 p 6.0 150.0
D: u8_cp P: 121 43.2 p 10.0 157.0
D: u8_cp P: 245 41.4 p 14.0 146.0
D: u8_cp P: 266 48.2 p 11.0 158.0
D: u8_cp P: 242 43.7 p 8.0 154.0
D: u8_cp P: 111 53.8 p 5.0 148.0
D: u8_cp P: 251 50.5 p 19.0 158.0
D: u8_cp P: 247 46.3 p 21.0 165.0
D: u8_cp P: 258 42.8 p 24.0 155.0
D: u8_cp P: 260 47.3 p 13.0 152.0
D: u8_cp P: 108 58.9 p 12.0 161.0
D: u8_cp P: 113 48.2 p 7.0 156.0
D: u8_cp P: 256 48.2 p 20.0 153.0
D: u8_cp P: 269 60.8 p 16.0 162.0
D: u8_cp P: 117 57.9 p 12.0 160.0
D: u8_cp P: 273 43.9 p 6.0 161.0
D: u8_cp P: 102 49.8 p 11.0 165.0
D: u8_cp P: 89 40.6 p 11.0 156.0
D: u8_cp P: 99 49.7 p 21.0 161.0
D: u8_cp P: 237 42.4 p 2.0 165.0
D: u8_cp P: 122 47.8 p 12.0 169.0
D: u8_cp P: 93 55.3 p 26.0 162.0
D: u8_cp P: 194 60.7 p 12.0 166.0
D: u8_cp P: 104 47.0 p 7.0 161.0
D: u8_cp P: 135 50.8 p 13.0 163.0
D: u8_cp P: 192 35.8 p 9.0 166.0
D: u8_cp P: 126 57.9 p 21.0 174.0
D: u8_cp P: 232 53.3 p 9.0 162.0
D: u8_cp P: 205 58.0 p 15.0 172.0
D: u8_cp P: 110 45.1 p 21.0 171.0
D: u8_cp P: 100 54.7 p 15.0 168.0
D: u8_cp P: 214 57.6 p 27.0 175.0
D: u8_cp P: 199 50.7 p 21.0 170.0
D: u8_cp P: 278 48.5 p 19.0 170.0
D: u8_cp P: 130 49.6 p 11.0 168.0
D: u8_cp P: 280 52.2 p 18.0 173.0
D: u8_cp P: 152 63.1 p 11.0 177.0
D: u8_cp P: 271 56.9 p 15.0 167.0
D: u8_cp P: 188 59.6 p 8.0 165.0
D: u8_cp P: 133 56.4 p 15.0 176.0
D: u8_cp P: 228 55.9 p 21.0 167.0
D: u8_cp P: 45 56.4 p 12.0 178.0
D: u8_cp P: 87 52.5 p 12.0 180.0
D: u8_cp P: 235 51.8 p 10.0 168.0
D: u8_cp P: 128 58.9 p 17.0 171.0
D: u8_cp P: 208 53.4 p 17.0 176.0
D: u8_cp P: 275 52.4 p 15.0 169.0
D: u8_cp P: 267 60.3 p 14.0 169.0
D: u8_cp P: 164 55.7 p 23.0 176.0
D: u8_cp P: 179 45.6 p 14.0 178.0
D: u8_cp P: 106 56.0 p 16.0 173.0
D: u8_cp P: 183 50.7 p 22.0 177.0
D: u8_cp P: 203 53.4 p 23.0 171.0
D: u8_cp P: 277 55.7 p 16.0 180.0
D: u8_cp P: 124 58.9 p 19.0 172.0
D: u8_cp P: 225 53.8 p 23.0 177.0
D: u8_cp P: 190 58.9 p 12.0 170.0
D: u8_cp P: 186 48.1 p 2.0 173.0
D: u8_cp P: 197 63.7 p 16.0 181.0
D: u8_cp P: 224 66.5 p 16.0 179.0
D: u8_cp P: 230 46.6 p 11.0 172.0
D: u8_cp P: 211 55.3 p 8.0 181.0
D: u8_cp P: 148 57.3 p 22.0 172.0
D: u8_cp P: 49 68.6 p 25.0 188.0
D: u8_cp P: 201 64.4 p 12.0 179.0
D: u8_cp P: 174 44.4 p 12.0 173.0
D: u8_cp P: 159 60.0 p 17.0 175.0
D: u8_cp P: 81 59.8 p 17.0 182.0
D: u8_cp P: 153 56.3 p 28.0 178.0
D: u8_cp P: 150 57.7 p 11.0 176.0
D: u8_cp P: 65 50.4 p 21.0 177.0
D: u8_cp P: 210 56.4 p 5.0 180.0
D: u8_cp P: 196 45.2 p 26.0 176.0
D: u8_cp P: 5 60.6 p 9.0 184.0
D: u8_cp P: 132 56.2 p 17.0 178.0
D: u8_cp P: 25 69.3 p 25.0 189.0
D: u8_cp P: 84 53.2 p 29.0 190.0
D: u8_cp P: 227 61.1 p 15.0 190.0
D: u8_cp P: 155 51.6 p 27.0 180.0
D: u8_cp P: 137 75.8 p 16.0 183.0
D: u8_cp P: 213 63.6 p 24.0 179.0
D: u8_cp P: 181 60.4 p 23.0 190.0
D: u8_cp P: 69 59.0 p 22.0 184.0
D: u8_cp P: 282 54.5 p 22.0 183.0
D: u8_cp P: 163 57.1 p 14.0 181.0
D: u8_cp P: 177 60.8 p 12.0 189.0
D: u8_cp P: 168 54.6 p 21.0 182.0
D: u8_cp P: 41 65.5 p 14.0 184.0
D: u8_cp P: 47 55.4 p 30.0 187.0
D: u8_cp P: 157 47.2 p 16.0 186.0
D: u8_cp P: 216 55.2 p 26.0 186.0
D: u8_cp P: 170 52.4 p 29.0 188.0
D: u8_cp P: 141 66.3 p 21.0 200.0
D: u8_cp P: 175 64.0 p 30.0 186.0
D: u8_cp P: 166 64.7 p 25.0 191.0
D: u8_cp P: 218 55.7 p 17.0 193.0
D: u8_cp P: 161 45.4 p 11.0 193.0
D: u8_cp P: 172 49.2 p 22.0 189.0
D: u8_cp P: 63 54.0 p 20.0 194.0
D: u8_cp P: 58 67.0 p 28.0 197.0
D: u8_cp P: 21 62.0 p 24.0 201.0
D: u8_cp P: 86 71.8 p 25.0 201.0
D: u8_cp P: 207 59.1 p 31.0 192.0
D: u8_cp P: 82 50.7 p 23.0 198.0
D: u8_cp P: 71 60.2 p 10.0 198.0
D: u8_cp P: 62 63.9 p 28.0 203.0
D: u8_cp P: 27 60.7 p 29.0 204.0
D: u8_cp P: 51 63.3 p 32.0 197.0
D: u8_cp P: 43 63.4 p 18.0 204.0
D: u8_cp P: 7 61.7 p 32.0 205.0
D: u8_cp P: 285 63.8 p 32.0 204.0
D: u8_cp P: 19 67.3 p 13.0 209.0
D: u8_cp P: 68 68.9 p 33.0 203.0
D: u8_cp P: 60 70.6 p 29.0 207.0
D: u8_cp P: 56 88.1 p 33.0 210.0
D: u8_cp P: 79 54.2 p 33.0 201.0
D: u8_cp P: 40 60.9 p 25.0 205.0
D: u8_cp P: 54 63.7 p 29.0 209.0
D: u8_cp P: 219 53.0 p 30.0 205.0
D: u8_cp P: 38 69.4 p 23.0 217.0
D: u8_cp P: 75 56.4 p 32.0 209.0
D: u8_cp P: 23 74.2 p 26.0 208.0
D: u8_cp P: 14 55.5 p 22.0 218.0
D: u8_cp P: 12 80.3 p 31.0 218.0
D: u8_cp P: 8 80.7 p 35.0 214.0
D: u8_cp P: 52 71.4 p 32.0 216.0
D: u8_cp P: 72 72.8 p 35.0 218.0
D: u8_cp P: 10 69.7 p 28.0 224.0
D: u8_cp P: 18 57.7 p 24.0 221.0
D: u8_cp P: 34 73.4 p 36.0 224.0
D: u8_cp P: 16 76.5 p 32.0 246.0
D: u8_cp P: 66 89.5 p 33.0 235.0
D: u8_cp P: 36 75.0 p 29.0 249.0
D: u8_cp P: 32 80.9 p 38.0 249.0
D: u8_cp P: 30 73.5 p 41.0 259.0
D: u8_cp P: 74 82.7 p 40.0 254.0
D: u8_cp P: 222 95.2 p 47.0 289.0
D: u8_cp P: 78 109.5 p 47.0 328.0
====================
D: act2 P: 14 15.4 p 6.0 51.0
D: act2 P: 4 21.6 p 11.0 70.0
D: act2 P: 3 21.6 p 11.0 72.0
D: act2 P: 2 23.5 p 12.0 75.0
D: act2 P: 12 376.9 p 192.0 1159.0
D: act2 P: 13 409.8 p 200.0 1210.0
====================
D: flshg_cp P: 7 53.7 p 25.0 157.0
D: flshg_cp P: 3 54.9 p 26.0 166.0
D: flshg_cp P: 6 55.0 p 28.0 169.0
D: flshg_cp P: 2 53.7 p 27.0 170.0
D: flshg_cp P: 1 63.7 p 31.0 190.0
D: flshg_cp P: 5 76.3 p 40.0 246.0
====================
D: flshp_cp P: 7 48.1 p 25.0 155.0
D: flshp_cp P: 3 47.5 p 28.0 172.0
D: flshp_cp P: 6 63.6 p 30.0 184.0
D: flshp_cp P: 2 80.2 p 39.0 240.0
D: flshp_cp P: 1 77.6 p 42.0 261.0
D: flshp_cp P: 5 91.8 p 44.0 267.0
====================
D: u1_cp P: 13 24.9 p 12.0 76.0
D: u1_cp P: 12 25.2 p 13.0 81.0
D: u1_cp P: 14 26.1 p 13.0 83.0
D: u1_cp P: 11 29.3 p 14.0 89.0
D: u1_cp P: 15 28.4 p 16.0 97.0
D: u1_cp P: 10 32.9 p 17.0 106.0
D: u1_cp P: 5 34.1 p 18.0 109.0
D: u1_cp P: 4 34.1 p 18.0 110.0
D: u1_cp P: 6 36.8 p 20.0 122.0
D: u1_cp P: 2 42.1 p 22.0 136.0
D: u1_cp P: 7 41.9 p 24.0 145.0
D: u1_cp P: 9 53.6 p 28.0 174.0
D: u1_cp P: 3 33.6 p 33.0 202.0
D: u1_cp P: 1 70.1 p 36.0 218.0
====================
D: u1_mvr P: 31 5.2 p 1.0 10.0
D: u1_mvr P: 30 8.0 p 2.0 29.0
D: u1_mvr P: 37 11.2 p 2.0 33.0
D: u1_mvr P: 36 12.8 p 2.0 34.0
D: u1_mvr P: 38 13.0 p 2.0 34.0
D: u1_mvr P: 34 11.7 p 2.0 36.0
D: u1_mvr P: 8 11.2 p 2.0 38.0
D: u1_mvr P: 1 12.3 p 2.0 38.0
D: u1_mvr P: 33 10.8 p 2.0 39.0
D: u1_mvr P: 23 12.4 p 3.0 41.0
D: u1_mvr P: 32 11.6 p 3.0 42.0
D: u1_mvr P: 35 15.4 p 3.0 43.0
D: u1_mvr P: 12 14.8 p 4.0 44.0
D: u1_mvr P: 15 12.3 p 4.0 44.0
D: u1_mvr P: 14 18.3 p 5.0 46.0
D: u1_mvr P: 19 16.0 p 5.0 46.0
D: u1_mvr P: 9 14.9 p 5.0 48.0
D: u1_mvr P: 17 15.2 p 5.0 48.0
D: u1_mvr P: 18 15.8 p 5.0 51.0
D: u1_mvr P: 16 13.8 p 6.0 52.0
D: u1_mvr P: 11 19.7 p 8.0 57.0
D: u1_mvr P: 10 22.6 p 9.0 63.0
D: u1_mvr P: 13 37.8 p 18.0 110.0
D: u1_mvr P: 20 tied
====================
D: u1_vr P: 22 4.8 p 1.0 10.0
D: u1_vr P: 21 5.4 p 2.0 26.0
D: u1_vr P: 9 8.8 p 2.0 29.0
D: u1_vr P: 15 7.7 p 2.0 29.0
D: u1_vr P: 14 8.2 p 2.0 29.0
D: u1_vr P: 13 7.1 p 2.0 29.0
D: u1_vr P: 8 7.7 p 2.0 29.0
D: u1_vr P: 19 10.5 p 2.0 29.0
D: u1_vr P: 12 10.1 p 2.0 30.0
D: u1_vr P: 17 9.6 p 2.0 30.0
D: u1_vr P: 23 11.0 p 2.0 31.0
D: u1_vr P: 18 11.3 p 2.0 31.0
D: u1_vr P: 7 9.4 p 2.0 32.0
D: u1_vr P: 11 12.3 p 2.0 33.0
D: u1_vr P: 20 12.8 p 2.0 35.0
D: u1_vr P: 24 12.6 p 2.0 36.0
D: u1_vr P: 36 17.1 p 5.0 47.0
D: u1_vr P: 37 14.1 p 5.0 47.0
D: u1_vr P: 35 17.6 p 5.0 48.0
D: u1_vr P: 34 15.0 p 5.0 49.0
D: u1_vr P: 38 18.3 p 6.0 50.0
D: u1_vr P: 33 20.0 p 7.0 56.0
D: u1_vr P: 10 20.0 p 9.0 63.0
====================
D: u3_cp P: 5 62.3 p 28.0 170.0
D: u3_cp P: 3 52.8 p 28.0 175.0
D: u3_cp P: 6 59.4 p 28.0 175.0
D: u3_cp P: 13 60.9 p 29.0 179.0
D: u3_cp P: 4 54.0 p 29.0 179.0
D: u3_cp P: 12 68.1 p 31.0 191.0
D: u3_cp P: 14 66.1 p 32.0 197.0
D: u3_cp P: 11 59.6 p 32.0 198.0
D: u3_cp P: 7 74.9 p 37.0 225.0
D: u3_cp P: 2 77.1 p 37.0 227.0
D: u3_cp P: 10 76.8 p 37.0 229.0
D: u3_cp P: 15 76.9 p 37.0 230.0
D: u3_cp P: 9 127.3 p 59.0 360.0
D: u3_cp P: 1 116.6 p 61.0 374.0
====================
D: u7 P: 2 47.0 p 21.0 129.0
D: u7 P: 3 46.0 p 26.0 160.0
====================
D: u11 P: R14 5.0 p 1.0 10.0
D: u11 P: K4 4.8 p 1.0 10.0
D: u11 P: J15 5.1 p 1.0 10.0
D: u11 P: R9 5.2 p 1.0 10.0
